Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
1,170,0,0,0,0,51,BT1,1,MI,0,AB02,AV,12000,2,2005,OMCE,2
1,120,0,0,0,0,62,BT1,1,MI,0,AB03,BY,9000,2,1964,ARER,1
0,130,0,0,0,0,34,BT1,1,MI,0,AB05,LA,5000,4,1973,ARER,2
0,145,0,0,0,0,33,BT1,1,VA,0,AB01,BY,11000,4,1995,OMCE,1
1,175,0,0,0,0,68,BT1,1,VA,0,AB04,BY,9000,2,1978,ARER,2
1,100,0,0,0,0,65,BT1,1,VA,0,AB03,LV,9000,2,1970,ARER,1
1,90,0,0,0,0,67,BT1,1,VA,0,AB03,LA,16000,2,2001,TLEG,1
1,130,0,0,0,0,59,BT1,1,VA,0,AB04,AV,11000,2,1978,ARER,3
0,110,10,1,0,0,60,BT1,1,AL,0,AB03,LV,8000,2,1966,ARER,1
1,80,75,1,0,0,59,BT1,1,VA,0,AB03,LV,10000,2,1935,ARER,1
0,180,25,1,0,0,48,BT1,1,VA,0,AB02,BY,26000,4,1960,TLEG,2
1,100,0,0,0,0,81,BT3,0,VA,0,AB03,BY,11000,1,2016,ARER,1
1,330,50,1,0,0,59,BT1,2,VA,1,AB03,BY,29000,2,1969,ARER,3
1,95,0,0,0,0,51,BT1,1,VA,0,AB01,BY,8000,1,1965,ARER,1
1,155,0,0,0,0,66,BT1,1,AL,0,AB03,LV,6000,1,1977,ARER,1
1,180,0,0,0,0,68,BT1,1,MI,0,AB03,LV,7000,2,1964,A0DM,1
1,80,80,1,60,1,49,BT1,2,AL,0,AB01,BY,22000,4,1935,TLEG,2
1,105,50,1,40,1,80,BT3,3,MI,0,AB03,BY,25000,2,1880,TLEG,1
1,165,0,0,0,0,49,BT1,1,VA,0,AB03,BY,12000,3,1981,OMCE,2
0,200,0,0,0,0,48,BT1,1,VA,0,AB03,AO,3000,1,1956,TLEG,1
1,125,0,0,0,0,80,BT1,1,VA,0,AB03,BY,8000,2,1995,ARER,1
1,90,0,0,0,0,34,BT1,1,MI,0,AB03,BY,15000,1,1967,ARER,1
1,110,0,0,0,0,70,BT1,1,VA,0,AB02,LV,11000,2,2000,OMCE,1
1,60,0,0,50,1,32,BT3,2,MI,0,AB01,BY,7000,0,1935,ARER,1
1,105,10,1,75,1,50,BT1,2,VA,0,AB03,LV,6000,4,1880,OMCE,1
0,120,0,0,0,0,30,BT1,1,AL,0,AB04,BY,10000,3,1962,OMCE,1
0,185,10,1,50,1,40,BT1,3,VA,0,AB03,BY,7000,1,1905,ARER,2
0,65,15,1,0,0,30,BT1,1,VA,0,AB01,AV,7000,1,1964,ARER,1
1,160,0,0,0,0,69,BT1,1,VA,0,AB04,LV,11000,2,2005,TLEG,2
1,75,10,1,70,1,32,BT3,2,VA,0,AB04,LV,6000,6,1945,TLEG,2
0,80,0,0,0,0,60,BT3,1,VA,0,AB03,BY,12000,1,1965,TGAR,1
0,145,0,0,0,0,53,BT1,1,MI,0,AB01,BY,12000,2,1979,OMCE,1
1,140,135,1,25,1,40,BT1,2,VA,0,AB03,BY,12000,4,1963,TLEG,2
1,115,0,0,0,0,63,BT1,1,MI,1,AB02,LV,6000,2,1900,ARER,1
1,175,0,0,0,0,68,BT1,1,VA,0,AB02,AV,5000,2,1968,BAAR,2
0,100,10,1,60,1,68,BT1,2,VA,0,AB03,AV,5000,2,1950,OMCE,1
1,130,0,0,0,0,43,BT1,1,AL,0,AB03,LV,8000,4,1962,ARER,1
0,115,0,0,0,0,68,BT1,1,AL,0,AB03,LV,5000,2,1905,ARER,1
1,75,75,1,35,1,54,BT1,2,MI,0,AB01,BY,9000,3,1945,TLEG,1
0,290,0,0,0,0,68,BT3,1,VA,0,AB06,BY,5000,2,1920,TLEG,2
0,130,10,1,40,1,68,BT1,2,MI,0,AB03,AV,3000,2,1860,META,1
1,95,0,0,30,1,36,BT1,2,VA,0,AB03,AO,9000,1,1925,ARER,1
1,85,0,0,60,1,60,BT1,2,AL,0,AB03,LA,12000,2,1976,ARER,2
0,85,0,0,15,1,31,BT1,2,MI,0,AB05,AV,6000,2,1860,META,2
1,100,0,0,70,1,58,BT1,2,VA,0,AB03,LV,5000,1,1987,OMCE,2
1,210,0,0,0,0,53,BT1,1,VA,0,AB03,BY,8000,1,1967,META,2
1,130,0,0,0,0,70,BT1,1,VA,0,AB04,LA,11000,2,1974,ARER,2
1,155,0,0,0,0,54,BT1,1,VA,0,AB03,BY,7000,1,1974,ARER,2
0,145,0,0,0,0,65,BT1,1,VA,0,AB03,LA,10000,1,1974,ARER,2
1,125,0,0,0,0,83,BT1,1,VA,0,AB03,LV,9000,1,1978,ARER,1
0,115,0,0,0,0,61,BT1,1,VA,0,AB04,BY,8000,2,1968,TLEG,2
1,150,0,0,0,0,47,BT3,1,AL,1,AB03,BY,17000,4,2000,BAAR,2
1,140,25,1,0,0,69,BT3,2,VA,0,AB03,BY,13000,2,1978,BAAR,2
0,75,0,0,30,1,27,BT3,2,AL,0,AB05,BY,8000,1,1880,TLEG,1
1,150,60,1,0,0,80,BT1,1,VA,0,AB01,BY,19000,2,1972,A0DM,3
0,200,0,0,130,1,59,BT3,2,AL,0,AB03,LA,6000,2,1780,TLEG,2
1,210,0,0,0,0,47,BT1,1,VA,0,AB04,BY,18000,1,2009,TGAR,2
1,70,65,1,0,0,39,BT1,1,VA,1,AB02,BY,11000,5,1945,ARER,1
1,135,0,0,65,1,56,BT1,2,VA,0,AB04,BY,10000,4,2008,META,1
1,60,0,0,55,1,45,BT3,2,VA,0,AB03,LA,9000,1,1973,ARER,2
1,140,40,1,0,0,81,BT1,1,MI,0,AB03,BY,12000,2,1972,ARER,2
0,75,75,1,45,1,46,BT1,2,VA,0,AB03,BY,9000,3,1925,ARER,2
1,140,0,0,0,0,62,BT3,1,AL,0,AB01,BY,13000,2,1971,BAAR,2
1,175,0,0,0,0,72,BT1,1,VA,0,AB03,LV,7000,1,1973,OMCE,2
1,95,0,0,0,0,79,BT1,1,VA,0,AB03,BY,16000,2,1957,ARER,1
0,180,0,0,0,0,29,BT1,1,VA,0,AB03,BY,15000,2,2014,OMCE,2
0,50,0,0,15,1,70,BT3,2,VA,0,AB05,AO,8000,2,1900,TLEG,1
0,170,0,0,0,0,67,BT3,1,MI,0,AB03,BY,13000,2,1966,TLEG,2
0,230,0,0,0,0,65,BT1,1,VA,0,AB03,BY,9000,2,1971,BAAR,2
1,125,0,0,0,0,38,BT1,1,VA,0,AB03,LV,9000,3,1980,ARER,1
1,125,0,0,0,0,53,BT1,1,VA,0,AB03,BY,9000,1,1979,OMCE,1
1,140,0,0,0,0,48,BT1,1,VA,0,AB05,AV,11000,2,1974,ARER,1
0,125,0,0,0,0,53,BT1,1,VA,0,AB02,AO,9000,1,1900,ARER,1
1,120,0,0,0,0,32,BT1,1,VA,0,AB03,LV,8000,4,1974,ARER,1
1,155,0,0,0,0,62,BT1,1,AL,0,AB02,LV,6000,2,1976,ARER,2
1,110,0,0,0,0,55,BT3,0,VA,0,AB03,BY,17000,3,2015,TLEG,1
1,170,0,0,0,0,39,BT1,1,MI,1,AB03,BY,10000,4,2006,OMCE,2
0,105,0,0,0,0,44,BT1,1,AL,0,AB04,BY,8000,1,1965,ARER,1
1,120,0,0,60,1,67,BT1,2,AL,0,AB04,BY,15000,2,1958,ARER,2
1,130,0,0,0,0,40,BT1,1,AL,0,AB05,LV,5000,3,1980,ARER,1
1,170,0,0,0,0,61,BT1,1,VA,0,AB03,LV,10000,2,1985,OMCE,2
1,105,80,1,30,1,51,BT1,2,VA,0,AB03,BY,12000,4,1950,TLEG,1
1,200,0,0,0,0,54,BT1,1,VA,0,AB01,BY,8000,2,1971,ARER,2
1,-10,0,0,110,1,73,BT3,2,MI,0,AB01,BY,10000,2,1987,OMCE,2
1,230,0,0,0,0,32,BT1,0,VA,0,AB03,BY,8000,3,2015,TLEG,2
1,80,0,0,0,0,62,BT3,1,AL,0,AB03,BY,17000,1,1978,OMCE,1
1,70,70,1,50,1,65,BT1,2,VA,0,AB03,BY,17000,2,1925,TLEG,1
1,90,0,0,40,1,39,BT1,2,CA,0,AB02,AO,8000,1,1940,TLEG,1
1,75,40,1,0,0,40,BT1,1,MI,0,AB04,LV,7000,1,1960,ARER,1
0,130,0,0,0,0,66,BT1,1,VA,0,AB04,LV,8000,2,1972,ARER,1
1,175,0,0,0,0,49,BT1,1,VA,0,AB01,LV,15000,4,2006,TGAR,2
1,150,0,0,0,0,49,BT1,1,VA,1,AB01,BY,16000,3,1973,ARER,2
1,145,40,1,0,0,63,BT1,1,VA,0,AB03,BY,10000,2,1950,OMCE,1
1,145,0,0,0,0,58,BT1,1,VA,0,AB03,LV,10000,2,1959,ARER,2
1,120,65,1,0,0,65,BT3,2,MI,0,AB03,BY,15000,2,1975,ARER,2
1,150,60,1,0,0,51,BT3,2,VA,0,AB03,BY,21000,3,2012,BAAR,2
0,160,0,0,115,1,65,BT1,2,MI,1,AB02,BY,8000,2,1976,ARER,2
1,140,0,0,0,0,75,BT3,1,VA,0,AB02,BY,17000,2,1974,BAAR,2
1,110,0,0,0,0,69,BT3,1,VA,0,AB05,BY,11000,1,1964,ARER,1
1,170,0,0,0,0,52,BT1,1,VA,0,AB01,LV,10000,4,1999,OMCE,2
0,100,0,0,0,0,57,BT3,1,VA,1,AB02,BY,10000,2,1976,BAAR,1
1,120,0,0,0,0,71,BT1,1,MI,0,AB03,BY,12000,2,1966,TLEG,1
0,100,0,0,0,0,56,BT3,1,VA,1,AB01,BY,10000,2,1979,BAAR,1
1,160,0,0,0,0,46,BT1,1,VA,0,AB03,LV,5000,5,1977,ARER,1
0,125,0,0,20,1,56,BT1,2,MI,1,AB03,AO,10000,2,1760,STRA,1
1,115,0,0,0,0,35,BT1,1,VA,0,AB04,BY,10000,2,1976,ARER,1
1,140,0,0,0,0,74,BT1,1,VA,0,AB05,LV,7000,2,1971,ARER,2
0,105,0,0,65,1,74,BT1,2,VA,0,AB01,BY,19000,2,1950,TLEG,2
1,100,10,1,0,0,53,BT1,1,VA,0,AB03,BY,14000,2,1925,ARER,1
0,140,0,0,0,0,61,BT1,1,MI,0,AB04,BY,10000,3,1969,ARER,2
1,125,125,1,45,1,48,BT1,2,VA,0,AB03,AO,5000,1,1940,TLEG,2
1,120,0,0,0,0,31,BT1,1,VA,0,AB02,LV,9000,5,1961,ARER,1
1,100,0,0,0,0,58,BT3,1,VA,0,AB03,LV,17000,1,2010,TLEG,1
1,105,40,1,0,0,56,BT1,1,VA,0,AB03,BY,10000,2,1963,A0DM,2
1,125,0,0,60,1,64,BT1,2,VA,0,AB05,BY,14000,3,1964,TLEG,2
0,135,0,0,0,0,41,BT1,1,AL,0,AB03,BY,15000,2,1983,TLEG,1
1,80,0,0,65,1,33,BT1,2,VA,0,AB02,LV,19000,2,1989,TLEG,1
1,115,0,0,0,0,69,BT1,1,VA,0,AB04,LV,5000,1,1964,ARER,1
0,100,0,0,0,0,44,BT3,1,VA,0,AB03,BY,11000,3,1977,ARER,2
1,150,0,0,0,0,62,BT1,1,VA,0,AB01,LV,5000,2,1978,ARER,2
0,220,75,1,0,0,58,BT1,1,VA,0,AB03,BY,24000,4,2012,TLEG,3
0,130,0,0,0,0,67,BT1,1,AL,0,AB03,LA,9000,2,1975,ARER,1
0,160,45,1,0,0,72,BT1,2,MI,0,AB03,BY,21000,1,1999,TGAR,1
1,130,0,0,0,0,45,BT1,1,VA,0,AB02,LV,8000,4,1977,ARER,1
1,150,0,0,0,0,29,BT1,1,CA,0,AB01,LV,12000,3,2006,TLEG,2
1,80,0,0,60,1,53,BT1,2,VA,0,AB03,BY,13000,4,1976,ARER,2
0,130,0,0,100,1,45,BT1,2,VA,0,AB03,LV,7000,5,1974,ARER,2
1,165,0,0,0,0,48,BT1,1,AL,0,AB03,LV,4000,2,1971,ARER,2
0,175,0,0,0,0,84,BT1,1,VA,0,AB04,BY,14000,2,1986,ARER,2
1,115,0,0,0,0,69,BT3,2,VA,0,AB02,BY,19000,2,1957,ARER,1
0,105,0,0,75,1,41,BT1,2,MI,0,AB03,LV,3000,5,1900,TLEG,2
1,85,85,1,40,1,58,BT1,2,VA,0,AB02,AO,9000,1,1935,ARER,1
1,135,0,0,0,0,52,BT1,1,VA,1,AB03,BY,19000,1,2012,TLEG,1
0,50,0,0,0,0,71,BT3,1,VA,0,AB04,BY,14000,1,1974,BAAR,1
1,110,0,0,0,0,82,BT1,1,VA,0,AB05,BY,9000,2,1984,ARER,1
0,125,0,0,0,0,75,BT1,1,VA,0,AB03,BY,25000,1,1956,TGAR,1
1,95,95,1,65,1,44,BT1,2,VA,0,AB03,AV,6000,1,1950,OMCE,2
1,220,0,0,0,0,37,BT1,1,VA,0,AB03,BY,9000,4,1970,BAAR,2
1,145,0,0,0,0,42,BT1,1,VA,0,AB03,BY,23000,4,2014,OMCE,2
1,95,80,1,0,0,40,BT1,1,VA,0,AB05,BY,11000,5,1950,TGAR,2
1,180,0,0,0,0,52,BT1,1,VA,0,AB03,LV,7000,2,1979,OMCE,2
1,145,0,0,0,0,68,BT1,1,VA,0,AB03,BY,15000,2,2001,OMCE,2
1,115,0,0,60,1,53,BT1,2,AL,0,AB01,LV,5000,2,1925,OMCE,1
1,160,0,0,45,1,63,BT1,2,VA,0,AB03,LV,5000,2,1966,ARER,2
0,130,0,0,0,0,40,BT1,1,MI,0,AB03,AV,6000,4,1976,ARER,1
1,110,0,0,45,1,66,BT1,2,MI,0,AB03,AO,8000,2,1900,OMCE,1
0,170,10,1,70,1,35,BT1,2,VA,0,AB03,AV,4000,3,1930,ARER,1
0,70,40,1,50,1,55,BT1,2,VA,0,AB03,LA,5000,1,1900,TLEG,1
1,140,0,0,0,0,41,BT1,1,AL,0,AB03,AV,10000,1,1999,OMCE,2
1,115,0,0,95,1,47,BT1,2,VA,0,AB03,BY,11000,4,1979,ARER,2
1,125,0,0,0,0,29,BT3,0,VA,0,AB03,BY,20000,3,2016,OMCE,2
0,200,0,0,0,0,48,BT1,1,AL,0,AB03,BY,22000,1,1950,BAAR,2
1,145,0,0,0,0,65,BT1,1,VA,1,AB03,LV,11000,1,1978,OMCE,2
1,70,70,1,0,0,72,BT1,1,VA,0,AB02,BY,16000,2,1945,META,2
1,80,55,1,35,1,54,BT1,2,VA,0,AB04,BY,13000,2,1945,ARER,1
1,130,0,0,90,1,59,BT1,2,CA,0,AB03,LV,7000,2,1978,ARER,2
1,100,0,0,65,1,52,BT1,2,MI,0,AB03,BY,13000,4,1977,ARER,1
0,105,30,1,25,1,38,BT1,2,MI,0,AB01,LV,7000,1,1935,TLEG,1
1,125,0,0,0,0,57,BT1,1,VA,0,AB02,AV,9000,2,1966,ARER,1
1,120,80,1,60,1,54,BT1,2,VA,0,AB03,BY,7000,3,1950,TLEG,2
1,150,0,0,0,0,33,BT1,1,VA,0,AB03,BY,9000,5,1980,ARER,1
1,140,0,0,0,0,82,BT3,1,MI,0,AB03,BY,20000,1,1960,TGAR,1
1,80,80,1,70,1,44,BT1,2,VA,0,AB03,BY,26000,4,1930,TLEG,2
0,155,0,0,0,0,69,BT1,1,VA,0,AB05,BY,10000,2,1963,ARER,2
1,135,0,0,0,0,66,BT1,1,VA,0,AB04,BY,11000,2,1976,ARER,1
1,140,0,0,0,0,53,BT1,1,VA,0,AB05,BY,10000,3,1974,OMCE,2
1,145,0,0,0,0,58,BT1,1,AL,0,AB02,LV,9000,3,1979,ARER,2
1,240,95,1,0,0,34,BT1,2,VA,1,AB03,BY,22000,3,1935,TLEG,2
1,125,0,0,0,0,88,BT1,1,VA,0,AB04,LV,7000,1,1984,ARER,1
1,140,0,0,0,0,43,BT1,1,VA,0,AB03,BY,8000,4,1972,OMCE,1
0,85,0,0,40,1,25,BT1,2,MI,0,AB03,LA,9000,2,1905,OMCE,1
1,155,0,0,0,0,40,BT1,1,VA,0,AB03,LV,7000,4,1973,ARER,1
1,105,0,0,0,0,68,BT3,1,VA,0,AB03,BY,21000,2,1991,OMCE,1
0,145,0,0,0,0,67,BT1,1,VA,0,AB03,AO,12000,2,1974,ARER,1
1,150,0,0,0,0,38,BT1,1,CA,0,AB03,LV,13000,4,2008,OMCE,2
0,80,80,1,70,1,51,BT1,2,VA,0,AB03,BY,14000,3,1900,ARER,3
1,135,0,0,0,0,36,BT1,1,VA,0,AB04,BY,18000,4,2001,OMCE,2
1,135,0,0,0,0,45,BT1,1,MI,0,AB02,LV,7000,1,1978,ARER,2
1,90,20,1,30,1,44,BT1,2,VA,0,AB03,BY,27000,4,1860,STRA,2
0,105,0,0,0,0,32,BT1,1,AL,0,AB03,BY,8000,0,1950,TLEG,1
0,60,55,1,45,1,56,BT3,2,VA,0,AB02,BY,22000,2,1950,TLEG,1
1,130,20,1,80,1,71,BT1,2,MI,0,AB03,LA,9000,3,1930,ARER,2
0,60,60,1,50,1,46,BT1,2,VA,0,AB03,BY,12000,1,1945,TLEG,1
1,105,0,0,60,1,44,BT1,2,AL,0,AB04,BY,23000,2,1958,TLEG,1
1,85,0,0,55,1,60,BT1,2,MI,0,AB03,LV,3000,2,1900,ARER,2
0,105,0,0,0,0,73,BT3,1,AL,0,AB05,BY,17000,1,1972,ARER,1
1,115,0,0,0,0,60,BT1,1,VA,0,AB03,BY,11000,2,1970,TLEG,1
0,95,0,0,0,0,42,BT1,1,AL,0,AB02,AV,6000,3,1963,ARER,1
1,145,0,0,60,1,59,BT1,2,VA,1,AB03,LA,7000,2,1977,TLEG,2
0,75,75,1,40,1,41,BT1,2,MI,0,AB05,AV,4000,2,1960,ARER,1
1,120,0,0,100,1,38,BT1,2,VA,0,AB04,BY,32000,4,2001,TLEG,3
1,80,0,0,55,1,39,BT1,2,VA,0,AB05,BY,16000,4,1980,TLEG,1
0,110,0,0,0,0,57,BT1,1,MI,0,AB01,LV,9000,2,1976,ARER,1
1,130,0,0,0,0,54,BT3,1,VA,0,AB03,BY,22000,3,2009,TGAR,2
1,120,0,0,0,0,53,BT1,1,VA,0,AB03,AO,10000,3,1968,ARER,1
1,95,0,0,100,1,38,BT1,2,MI,0,AB03,AV,6000,4,1963,OMCE,1
1,135,0,0,0,0,69,BT1,1,MI,0,AB03,LA,9000,2,1963,ARER,2
1,160,75,1,0,0,48,BT1,2,VA,0,AB01,BY,11000,2,1930,TGAR,1
1,90,90,1,30,1,50,BT1,2,VA,0,AB03,BY,15000,3,1940,OMCE,2
0,130,0,0,0,0,59,BT1,1,MI,0,AB03,BY,12000,2,1974,ARER,1
1,85,0,0,40,1,42,BT1,2,VA,0,AB02,AO,5000,4,1900,OMCE,1
1,75,75,1,0,0,57,BT1,1,MI,1,AB03,BY,34000,4,1930,TLEG,2
0,70,55,1,0,0,32,BT1,1,MI,0,AB04,LA,12000,0,1950,TLEG,1
1,90,0,0,0,0,35,BT1,1,VA,0,AB02,LV,12000,1,1962,ARER,1
1,85,0,0,60,1,53,BT1,2,VA,0,AB01,AO,14000,2,2007,TLEG,2
0,75,0,0,15,1,84,BT1,2,VA,0,AB03,AO,9000,2,1860,STRA,1
1,170,0,0,0,0,70,BT1,1,VA,0,AB03,BY,9000,2,1977,OMCE,2
0,130,10,1,60,1,61,BT1,2,VA,0,AB03,BY,8000,0,1925,ARER,1
0,115,75,1,85,1,40,BT1,2,VA,1,AB01,AO,16000,5,1935,ARER,3
1,135,0,0,65,1,26,BT1,2,VA,0,AB05,AV,5000,2,1972,ARER,2
0,145,0,0,0,0,62,BT1,1,MI,0,AB03,LV,4000,2,1970,ARER,1
0,125,0,0,0,0,70,BT1,1,VA,0,AB05,BY,8000,2,1981,A0DM,2
1,140,0,0,0,0,52,BT1,1,VA,0,AB03,AV,7000,4,2015,OMCE,1
1,135,130,1,0,0,48,BT1,1,MI,0,AB03,BY,32000,4,1976,TLEG,2
0,105,0,0,0,0,21,BT1,1,MI,0,AB03,BY,8000,1,1967,ARER,1
0,180,0,0,0,0,36,BT1,1,VA,0,AB03,BY,3000,4,2015,OMCE,2
0,80,80,1,65,1,81,BT1,2,VA,0,AB03,BY,26000,1,1930,TLEG,1
1,85,0,0,0,0,25,BT1,1,MI,0,AB05,LA,8000,1,1965,ARER,1
0,300,140,1,150,1,52,BT1,3,AL,0,AB04,BY,33000,4,1900,TLEG,2
1,165,0,0,0,0,41,BT1,1,VA,0,AB02,BY,13000,4,1996,TLEG,2
1,65,0,0,60,1,30,BT3,2,MI,0,AB03,BY,17000,3,1983,OMCE,2
1,105,35,1,0,0,33,BT1,1,MI,0,AB04,LV,7000,2,1950,ARER,1
1,110,0,0,20,1,70,BT1,2,AL,0,AB01,BY,6000,2,1910,TLEG,1
1,135,0,0,30,1,47,BT1,2,MI,0,AB03,AV,6000,3,1860,ARER,1
1,80,80,1,60,1,35,BT1,2,VA,1,AB03,BY,22000,2,1945,TLEG,2
0,60,10,1,25,1,44,BT1,2,MI,0,AB03,AO,5000,3,1935,ARER,1
0,125,0,0,0,0,55,BT1,1,MI,0,AB05,LV,8000,1,1980,TLEG,1
1,75,0,0,40,1,51,BT1,2,VA,1,AB04,BY,8000,2,1880,TLEG,2
1,80,0,0,40,1,41,BT3,3,VA,0,AB03,BY,23000,2,2002,TLEG,2
0,95,0,0,0,0,61,BT1,1,MI,0,AB02,BY,11000,1,1961,OMCE,1
0,140,0,0,0,0,67,BT1,0,VA,0,AB03,BY,14000,2,2016,OMCE,2
1,155,0,0,0,0,34,BT1,1,VA,0,AB03,BY,10000,4,1969,BAAR,2
1,130,0,0,0,0,45,BT1,1,MI,0,AB03,BY,8000,4,1960,ARER,1
0,200,100,1,0,0,41,BT1,1,MI,0,AB04,LV,7000,4,1959,ARER,1
1,75,75,1,0,0,66,BT1,1,VA,0,AB04,BY,28000,2,1935,ARER,2
1,70,10,1,55,1,37,BT3,2,VA,0,AB03,BY,26000,4,1950,TLEG,1
1,150,0,0,0,0,58,BT1,1,AL,0,AB02,LV,6000,2,1975,ARER,2
1,160,95,1,0,0,63,BT1,1,VA,0,AB03,BY,43000,1,1958,BAAR,2
1,110,0,0,0,0,39,BT1,1,MI,0,AB03,BY,9000,3,1981,ARER,1
1,170,0,0,0,0,32,BT1,1,VA,0,AB05,BY,8000,3,1968,TLEG,2
1,100,0,0,0,0,76,BT3,0,VA,0,AB03,BY,11000,1,2016,TGAR,1
1,115,0,0,0,0,54,BT1,1,VA,0,AB05,BY,10000,2,1989,OMCE,1
1,125,0,0,0,0,73,BT1,1,VA,1,AB03,LV,10000,2,1973,TLEG,2
1,130,0,0,0,0,82,BT1,1,MI,0,AB04,BY,14000,1,1968,TLEG,2
1,75,0,0,50,1,55,BT3,2,CA,0,AB03,LV,10000,3,1840,I0G0,1
1,160,0,0,0,0,55,BT1,1,VA,0,AB03,BY,11000,3,1997,OMCE,2
1,135,0,0,30,1,50,BT3,2,VA,0,AB04,BY,10000,2,1820,TLEG,2
1,125,0,0,0,0,38,BT1,1,VA,0,AB05,LV,10000,4,1979,OMCE,1
1,95,90,1,0,0,47,BT1,1,VA,1,AB03,BY,28000,3,1930,TGAR,2
1,125,0,0,0,0,38,BT3,1,VA,0,AB02,BY,13000,4,1973,OMCE,2
1,135,65,1,0,0,38,BT1,1,VA,0,AB03,LA,12000,4,1970,TLEG,2
1,120,0,0,0,0,27,BT1,1,VA,0,AB04,BY,8000,2,1977,TLEG,1
1,75,0,0,50,1,48,BT1,2,MI,0,AB03,AO,10000,2,1905,OMCE,1
0,85,0,0,0,0,47,BT1,1,AL,1,AB03,LV,5000,3,1940,OMCE,1
1,110,0,0,35,1,37,BT1,2,MI,0,AB01,BY,5000,1,1920,OMCE,1
1,90,80,1,55,1,56,BT1,2,VA,0,AB03,BY,31000,1,1920,TLEG,3
1,80,0,0,0,0,35,BT3,1,VA,0,AB05,BY,18000,2,1985,TLEG,1
0,230,35,1,0,0,54,BT1,2,VA,0,AB03,BY,19000,4,1950,TLEG,3
1,170,100,1,0,0,45,BT1,1,VA,1,AB03,BY,12000,4,1971,BAAR,3
1,135,0,0,0,0,45,BT1,1,VA,1,AB02,LA,8000,4,1980,ARER,2
1,200,0,0,0,0,48,BT1,1,VA,0,AB03,BY,13000,1,2011,OMCE,2
1,105,0,0,35,1,47,BT1,2,VA,0,AB03,AO,8000,2,1950,TLEG,1
1,120,35,1,100,1,66,BT1,2,AL,0,AB03,BY,23000,2,1910,TLEG,2
1,90,80,1,70,1,55,BT1,2,MI,0,AB04,LA,4000,3,1972,ARER,2
1,80,80,1,65,1,48,BT1,2,MI,0,AB03,BY,21000,4,1930,TLEG,2
1,185,0,0,0,0,40,BT1,1,VA,0,AB02,LA,10000,2,1962,ARER,2
1,105,0,0,0,0,76,BT1,1,MI,0,AB01,BY,12000,2,1965,ARER,1
1,210,0,0,0,0,47,BT1,1,VA,0,AB02,BY,13000,1,2008,OMCE,2
1,110,0,0,0,0,63,BT3,1,AL,1,AB03,BY,15000,2,1972,ARER,2
0,110,30,1,0,0,69,BT1,1,MI,0,AB03,LV,7000,2,1962,ARER,1
0,130,0,0,0,0,69,BT1,1,VA,0,AB03,BY,11000,2,1964,ARER,1
1,180,0,0,0,0,48,BT1,1,VA,0,AB03,BY,22000,4,1978,TLEG,3
1,105,0,0,0,0,50,BT3,2,VA,0,AB03,BY,11000,2,1987,TLEG,1
0,150,0,0,0,0,50,BT1,1,AL,0,AB05,AV,15000,3,1964,ARER,2
1,90,0,0,40,1,41,BT1,2,MI,0,AB03,LV,5000,4,1935,OMCE,1
1,125,35,1,0,0,64,BT1,1,VA,0,AB03,BY,10000,1,1962,ARER,2
1,120,0,0,0,0,41,BT1,1,AL,0,AB03,BY,12000,2,1975,ARER,2
0,110,0,0,0,0,44,BT1,1,AL,1,AB03,BY,12000,2,1962,TLEG,1
1,85,85,1,40,1,44,BT1,2,VA,0,AB02,BY,7000,5,1935,TLEG,1
1,220,0,0,160,1,74,BT1,2,AL,0,AB03,AO,8000,2,2011,TLEG,2
1,105,65,1,45,1,45,BT1,2,VA,0,AB04,BY,10000,2,1935,ARER,2
1,130,0,0,0,0,64,BT1,1,AL,0,AB03,BY,10000,2,1968,ARER,2
1,95,95,1,0,0,71,BT1,1,VA,0,AB04,BY,30000,2,1963,TLEG,2
1,125,0,0,0,0,55,BT1,1,VA,0,AB03,AV,5000,4,1860,OMCE,1
1,95,0,0,0,0,78,BT3,1,VA,0,AB03,BY,15000,1,2015,TLEG,1
0,200,0,0,0,0,63,BT1,1,VA,0,AB02,BY,21000,1,1995,OMCE,2
1,70,0,0,35,1,48,BT1,2,MI,0,AB04,LV,6000,5,1880,ARER,1
0,120,0,0,70,1,70,BT1,2,VA,0,AB02,AV,4000,2,1950,ARER,1
0,135,135,1,0,0,40,BT1,1,VA,0,AB03,LA,9000,1,1968,TLEG,2
1,50,0,0,25,1,68,BT1,2,VA,0,AB01,AO,8000,1,1905,ARER,1
1,140,0,0,0,0,49,BT3,3,VA,0,AB03,BY,22000,4,2012,BAAR,2
0,120,0,0,0,0,62,BT3,1,VA,0,AB05,BY,13000,1,1840,ARER,1
1,85,15,1,65,1,40,BT1,2,VA,0,AB03,BY,8000,5,1880,ARER,2
1,145,5,1,65,1,53,BT1,2,VA,0,AB01,LV,8000,2,1920,OMCE,2
0,80,0,0,0,0,46,BT3,2,MI,1,AB02,BY,20000,3,2005,TLEG,1
1,120,75,1,0,0,48,BT1,1,VA,0,AB03,BY,11000,3,1956,ARER,2
1,140,0,0,0,0,42,BT3,2,VA,0,AB03,BY,15000,3,2015,TGAR,2
1,130,45,1,0,0,33,BT1,1,VA,0,AB03,BY,10000,1,1963,ARER,1
1,165,0,0,0,0,46,BT1,1,AL,0,AB03,BY,5000,5,1979,ARER,2
